accessionVersion,lineage,sampleCollectionDate,geoLocCountry,geoLocAdmin1,authors,authorAffiliations,hostNameScientific,length,earliestReleaseDate,submissionId,groupName,dataUseTerms,dataUseTermsUrl,biosampleAccession,completeness,geoLocAdmin2,geoLocCity,insdcAccessionFull,insdcRawReadsAccession,isLabHost,specimenCollectorSampleId,totalAmbiguousNucs,totalUnknownNucs,parsed_date,year,subtype,group_count,sampling_weight
PP_004JNEB.1,B.D,2010-04-08,Germany,NA,"Le, Duyen Bao; Tometten, Inga; Lübke, Nadine; Paluschinski, Martha; Schupp, Anna-Kathrin; Ehlkes, Lutz; Kreuzer, Pascal; Zacharias, Nicole; Timm, Joerg; Dilthey, Alexander; Walker, Andreas","Institute of Virology, University Hospital Düsseldorf Heinrich Heine University Düsseldorf, Düsseldorf, Germany; Institute of Virology, University Hospital Düsseldorf Heinrich Heine University Düsseldorf, Düsseldorf, Germany; Institute of Virology, University Hospital Düsseldorf Heinrich Heine University Düsseldorf , Düsseldorf, Germany; Institute of Virology , University Hospital Düsseldorf Heinrich Heine University Düsseldorf, Düsseldorf, Germany; Institute of Virology, University Hospital Düsseldorf Heinrich Heine University Düsseldorf, Düsseldorf, Germany; Düsseldorf Health Authority (Gesundheitsamt Düsseldorf), Düsseldorf, Germany; Düsseldorf Health Authority (Gesundheitsamt Düsseldorf), Düsseldorf, Germany; Institute for Hygiene and Public Health, University Hospital Bonn, Bonn, Germany; Institute of Virology, University Hospital Düsseldorf Heinrich Heine University Düsseldorf, Düsseldorf, Germany; Institute of Medical Microbiology and Hospital Hygiene, University Hospital Düsseldorf Heinrich Heine University Düsseldorf, Düsseldorf, Germany; Institute of Virology, University Hospital Düsseldorf Heinrich Heine University Düsseldorf, Düsseldorf, Germany",Homo sapiens,14813,2026-02-10,hRSV/B/Germany/NRW-HHU-58/2010,Institute of Virology Düsseldorf,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA121347295,0.97313099461306,NA,Düsseldorf,OZ411876.1,NA,NA,NA,0,0,2010-04-08T00:00:00Z,2010,RSV-B,14,0.2672612419124244
PP_002R4PY.1,B.D.4.1.1,2019-02-14,USA,Pennsylvania,"Wilkins, D.; Langedijk, A. C.; Lebbink, R. J.; Morehouse, C. A.; Abram, M. E.; Ahani, B.; Aksyuk, A. A.; Baraldi, E.; Brady, T.; Chen, A. T.; Chi, H.; Choi, E. H.; Cohen, R.; Danilenko, D. M.; Gopalakrishnan, V.; Greenough, A.; Heikkinen, T.; Hosoya, M.; Keller, C.; Kelly, E. J.; Kragten-Tabatabaie, L.; Martinon-Torres, F.; Mascarenas-de Los Santos, A. H.; Nunes, M. C.; Palomino, M. A.; Papenburg, J.; Pernica, J. M.; Richmond, P.; Stein, R. T.; Tuffy, K. M.; Verwey, C.; Esser, M. T.; Tabor, D. E.; Bont, L. J.","Astrazeneca, Early Vaccines & Immune Therapies",Homo sapiens,1725,2023-03-05,OQ280445.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.11332282223098147,NA,NA,OQ280445.1,NA,NA,7010_4_39,0,0,2019-02-14T00:00:00Z,2019,RSV-B,557,0.042371359860703575
PP_002VSGH.1,B.D.4.1,2017,Belgium,NA,"Delputte, P.; Stobbelaar, K.","University of Antwerp, Laboratory of Microbiology, Parasitology and Hygiene (LMPH), Department of Biomedical Sciences",Homo sapiens,15117,2024-10-13,PQ376592.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9930363946918932,NA,NA,PQ376592.1,NA,NA,HRSV/B/BEL/RVRA013/2017,0,0,2017-01-01T00:00:00Z,2017,RSV-B,8,0.35355339059327373
PP_0028B7R.2,B.D.4.1,2016-01-12,Nicaragua,Managua,"Tan, G.; Pickett, B.; Fedorova, N.; Amedeo, P.; Hu, L.; Christensen, J.; Miller, J.; Durbin, A.; Williams, T.; Arumemi, F.; Cadiz, C.; Alanis, R.; Balmseda, A.; Wiliams, T.; Schiller, A.; Patel, M.; Kubale, J.; Gordon, A.",J. Craig Venter Institute,Homo sapiens,15193,2019-04-29,MK749899.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9976350019708315,NA,NA,MK749899.1,NA,NA,RSVB/Homo sapiens/NIC/IIIn_15_0442_01NT/2016,0,0,2016-01-12T00:00:00Z,2016,RSV-B,14,0.2672612419124244
PP_0031M40.2,B.D.E.1,2022-12-27,Spain,Catalonia,"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres",Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca,NA,15204,2025-06-30,hRSV/B/Spain/CT-HUVH-984964/2022,"Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain",OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118626011,0.9986861122060176,NA,NA,OZ279724.1,NA,NA,NA,0,0,2022-12-27T00:00:00Z,2022,RSV-B,178,0.07495316889958614
PP_00286DJ.2,B.D.4.1,2015-07-05,Australia,NA,"Di Giallonardo, F.; Kok, J.; Fernandez, M.; Carter, I.; Geoghegan, J. L.; Dwyer, D. E.; Holmes, E. C.; Eden, J. S.; Eden, J.-S.","The University of Sydney, Marie Bashir Institute for Infectious Diseases and Biosecurity & Sydney Medical School",Homo sapiens,14962,2018-09-25,MH760728.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9829194586782288,NA,NA,MH760728.1,NA,NA,B/NSW/WM2082A/15,0,0,2015-07-05T00:00:00Z,2015,RSV-B,20,0.22360679774997896
PP_0047MJS.2,B.D.4.1.1,2024-01-03,Papua New Guinea,Goroka EHP,"Dong, Xiaomin; Edwards, Steven; Deng, Yi Mo; Barr, Ian; Hirankitti, Arada; Dapat, Clyde",WHO Collaborating Centre for Reference and Research on Influenza,NA,7464,2025-09-24,hRSV/B/Papua_New_Guinea/VIDRL-IMR0009/2024,whoflu,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA120260927,0.4896202864275391,NA,NA,OZ334325.1,NA,NA,NA,0,0,2024-01-03T00:00:00Z,2024,RSV-B,15,0.2581988897471611
PP_002N1GN.1,B.D.4.1,2018-07-03,South Africa,NA,"Tabor, D. E.; Fernandes, F.; Langedijk, A. C.; Wilkins, D.; Lebbink, R. J.; Tovchigrechko, A.; Ruzin, A.; Kragten-Tabatabaie, L.; Jin, H.; Esser, M. T.; Bont, L. J.; Abram, M. E.; Tabor, D.","AstraZeneca, Microbial Sciences",Homo sapiens,2504,2021-10-30,OK299764.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.1644987518065957,NA,NA,OK299764.1,NA,NA,270101008,0,0,2018-07-03T00:00:00Z,2018,RSV-B,82,0.11043152607484653
PP_002PD9N.1,B.D.4.1.1,2018-12-21,France,NA,"Wilkins, D.; Langedijk, A. C.; Lebbink, R. J.; Morehouse, C. A.; Abram, M. E.; Ahani, B.; Aksyuk, A. A.; Baraldi, E.; Brady, T.; Chen, A. T.; Chi, H.; Choi, E. H.; Cohen, R.; Danilenko, D. M.; Gopalakrishnan, V.; Greenough, A.; Heikkinen, T.; Hosoya, M.; Keller, C.; Kelly, E. J.; Kragten-Tabatabaie, L.; Martinon-Torres, F.; Mascarenas-de Los Santos, A. H.; Nunes, M. C.; Palomino, M. A.; Papenburg, J.; Pernica, J. M.; Richmond, P.; Stein, R. T.; Tuffy, K. M.; Verwey, C.; Esser, M. T.; Tabor, D. E.; Bont, L. J.","Astrazeneca, Early Vaccines & Immune Therapies",Homo sapiens,1725,2023-03-05,OQ278423.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.11332282223098147,NA,NA,OQ278423.1,NA,NA,330102005,0,0,2018-12-21T00:00:00Z,2018,RSV-B,6,0.4082482904638631
PP_002TZ1A.1,B.D.4.1.1,2019-09-02,Japan,NA,"Langedijk, A. C.; Lebbink, R. J.; Bont, L. J.; Evers, A.","UMC Utrecht, Paediatric Infectious Diseases",Homo sapiens,15221,2024-04-09,PP377302.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9992116673236106,NA,NA,PP377302.1,NA,NA,810103008,0,0,2019-09-02T00:00:00Z,2019,RSV-B,49,0.14285714285714285
PP_002VSJC.1,B.D.4.1.1,2019,Belgium,NA,"Delputte, P.; Stobbelaar, K.","University of Antwerp, Laboratory of Microbiology, Parasitology and Hygiene (LMPH), Department of Biomedical Sciences",Homo sapiens,15119,2024-10-13,PQ376594.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9932334778609908,NA,NA,PQ376594.1,NA,NA,HRSV/B/BEL/RVRA107/2019,2,0,2019-01-01T00:00:00Z,2019,RSV-B,22,0.21320071635561041
PP_002Q4ZE.1,B.D.4,2017-02-06,USA,Missouri,"Wilkins, D.; Langedijk, A. C.; Lebbink, R. J.; Morehouse, C. A.; Abram, M. E.; Ahani, B.; Aksyuk, A. A.; Baraldi, E.; Brady, T.; Chen, A. T.; Chi, H.; Choi, E. H.; Cohen, R.; Danilenko, D. M.; Gopalakrishnan, V.; Greenough, A.; Heikkinen, T.; Hosoya, M.; Keller, C.; Kelly, E. J.; Kragten-Tabatabaie, L.; Martinon-Torres, F.; Mascarenas-de Los Santos, A. H.; Nunes, M. C.; Palomino, M. A.; Papenburg, J.; Pernica, J. M.; Richmond, P.; Stein, R. T.; Tuffy, K. M.; Verwey, C.; Esser, M. T.; Tabor, D. E.; Bont, L. J.","Astrazeneca, Early Vaccines & Immune Therapies",Homo sapiens,1725,2023-03-05,OQ279297.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.11332282223098147,NA,NA,OQ279297.1,NA,NA,Osmt170938,0,0,2017-02-06T00:00:00Z,2017,RSV-B,604,0.04068942293855797
PP_0022XGZ.2,B.D,2010-07-31,India,NA,"Choudhary, M. L.; Anand, S. P.; Wadhwa, B. S.; Chadha, M. S.","National Institute of Virology, Influenza Group",Homo sapiens,1686,2014-01-22,KF246603.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.12429378531073448,NA,NA,KF246603.1,NA,NA,RSV/PUNE/NIV1018994/10/B,0,0,2010-07-31T00:00:00Z,2010,RSV-B,15,0.2581988897471611
PP_002VW43.1,B.D.E.1.1,2024-06-24,Argentina,NA,"Acuna, D.; Palau, M. J.; Vera, A.; Vescina, C. M.; Trevino, N. P.; Eguiguren, M. P.; Fernandez Gago, G.; Alancay, A.; Nadalich, V.; Angeletti, A.; Cordero, A.; Irazoqui, M.; Viegas, M.","Conicet (National Council for Scientific and Technical Research), Exacts Sciences School, National University of la Plata, Argentina",Homo sapiens,15211,2024-10-28,PQ492100.2,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9992773617133096,NA,NA,PQ492100.2,NA,NA,RSVB/Argentina/PAIS-HSML/27/2024-06-24,0,0,2024-06-24T00:00:00Z,2024,RSV-B,56,0.1336306209562122
PP_00321A6.1,B.D.E.1,2021-12-02,Hungary,NA,"Juhasz, H.; Terhes, G.","University of Szeged, Department of Medical Microbiology",Homo sapiens,1722,2025-08-05,PV985010.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.11312573906188413,NA,NA,PV985010.1,NA,NA,3753lc/279164,0,0,2021-12-02T00:00:00Z,2021,RSV-B,2,0.7071067811865475
PP_002M8Q0.1,B.D.4.1.1,2019-11-13,United Kingdom,NA,"Lin, G.-L.; Drysdale, S. B.; Snape, M. D.; O'Connor, D.; Brown, A.; MacIntyre-Cockett, G.; Mellado-Gomez, E.; de Cesare, M.; Bonsall, D.; Ansari, M. A.; Oner, D.; Aerssens, J.; Butler, C.; Bont, L.; Openshaw, P.; Martinon-Torres, F.; Nair, H.; Bowden, R.; Golubchik, T.; Pollard, A. J.","Oxford Vaccine Group, Department of Paediatrics, University of Oxford",Homo sapiens,15276,2021-08-18,MZ515837.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,1,NA,NA,MZ515837.1,NA,NA,OX01A-8118-V02,0,0,2019-11-13T00:00:00Z,2019,RSV-B,57,0.13245323570650439
PP_002REUC.1,B.D.4.1,2017-03-24,South Africa,NA,"Wilkins, D.; Langedijk, A. C.; Lebbink, R. J.; Morehouse, C. A.; Abram, M. E.; Ahani, B.; Aksyuk, A. A.; Baraldi, E.; Brady, T.; Chen, A. T.; Chi, H.; Choi, E. H.; Cohen, R.; Danilenko, D. M.; Gopalakrishnan, V.; Greenough, A.; Heikkinen, T.; Hosoya, M.; Keller, C.; Kelly, E. J.; Kragten-Tabatabaie, L.; Martinon-Torres, F.; Mascarenas-de Los Santos, A. H.; Nunes, M. C.; Palomino, M. A.; Papenburg, J.; Pernica, J. M.; Richmond, P.; Stein, R. T.; Tuffy, K. M.; Verwey, C.; Esser, M. T.; Tabor, D. E.; Bont, L. J.","Astrazeneca, Early Vaccines & Immune Therapies",Homo sapiens,1725,2023-03-05,OQ280790.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.11332282223098147,NA,NA,OQ280790.1,NA,NA,SA18_116,0,0,2017-03-24T00:00:00Z,2017,RSV-B,33,0.17407765595569785
PP_0027WDW.1,B.D,2013,Uganda,NA,"Ramesh, A.; Nakielny, S.; Hsu, J.; Kyohere, M.; Byaruhanga, O.; de Bourcy, C.; Egger, R.; Dimitrov, B.; Juan, Y.-F.; Sheu, J.; Wang, J.; Kalantar, K.; Langelier, C.; Ruel, T.; Mpimbaza, A.; Wilson, M.; Rosenthal, P.; DeRisi, J.","University of California San Francisco, Neurology",Homo sapiens,15261,2018-10-01,MH685715.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.998948889764814,NA,NA,MH685715.1,NA,NA,E0-041,0,0,2013-01-01T00:00:00Z,2013,RSV-B,1,1
PP_0031HRV.2,B.D.4.1.1,2017-11-25,Spain,Catalonia,"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres",Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca,NA,15194,2025-06-30,hRSV/B/Spain/CT-HUVH-726615/2017,"Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain",OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118625937,0.9982262514781236,NA,NA,OZ279008.1,NA,NA,NA,0,0,2017-11-25T00:00:00Z,2017,RSV-B,71,0.11867816581938533
PP_002STYP.1,B.D.E.1,2021-09-30,Germany,NA,"Kondgen, S.; Reiche, J.",Robert Koch Institut,Homo sapiens,15258,2024-02-13,OR795235.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9993430561030088,NA,NA,OR795235.1,NA,NA,hRSV/B/Germany/22-00086/2021,0,0,2021-09-30T00:00:00Z,2021,RSV-B,46,0.14744195615489714
PP_002TQ69.1,B.D.4.1.1,2019-04-22,Canada,NA,"Langedijk, A. C.; Lebbink, R. J.; Bont, L. J.; Evers, A.","UMC Utrecht, Paediatric Infectious Diseases",Homo sapiens,15222,2024-04-09,PP377001.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9992116673236106,NA,NA,PP377001.1,NA,NA,010202050,0,0,2019-04-22T00:00:00Z,2019,RSV-B,91,0.10482848367219183
PP_002P9BN.1,B.D.4.1.1,2019-01-31,Austria,NA,"Redlberger-Fritz, M.; Springer, D. N.; Aberle, S. W.; Camp, J. V.; Aberle, J. H.","Medical University of Vienna, Center for Virology",Homo sapiens,15253,2023-02-19,OQ261739.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9122979897516752,NA,NA,OQ261739.1,NA,NA,hRSV/B/Austria/MUW1121202/2019,0,1335,2019-01-31T00:00:00Z,2019,RSV-B,4,0.5
PP_002Y02X.1,B.D.E.1,2025-01-09,Ireland,NA,"Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.","National Virus Reference Laboratory, University College Dublin, Dublin, Ireland",Homo sapiens,15205,2025-05-28,hRSV/B/Ireland/un-NVRL-GIRL00023301/2025,NVRL Ireland,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118424791,0.9987518065957168,NA,NA,OZ262355.1,NA,NA,NA,0,0,2025-01-09T00:00:00Z,2025,RSV-B,98,0.10101525445522107
PP_002T902.1,B.D.E.1,2023-02-19,Germany,NA,"Honemann, M.; Bergs, S.","Institut fur medizinische Mikrobiologie und Virologie, Virologie",Homo sapiens,1725,2025-01-08,PP084881.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.11332282223098147,NA,NA,PP084881.1,NA,NA,RSVB/Leipzig/2023/16,0,0,2023-02-19T00:00:00Z,2023,RSV-B,25,0.2
PP_0025KJ0.1,B.D.4.1,2016-01-10,United Kingdom,NA,"Valappil, M.; Talts, T.; Ellis, J.; Sails, A.; Eltringham, G.; Waugh, S.; Gould, K.; Harrison, I.; Pebody, R.; Zambon, M.","Public Health England National Infection Services, Reference Microbiology",Homo sapiens,15226,2017-01-24,KY249682.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.999408750492708,NA,NA,KY249682.1,NA,NA,RSVB/England136/2016,0,0,2016-01-10T00:00:00Z,2016,RSV-B,11,0.30151134457776363
PP_0047LE2.2,B.D.4.1,2017-12-04,Mongolia,Ulaanbaatar,"Dong, Xiaomin; Edwards, Steven; Deng, Yi Mo; Barr, Ian; Hirankitti, Arada; Dapat, Clyde",WHO Collaborating Centre for Reference and Research on Influenza,NA,15205,2025-09-24,hRSV/B/Mongolia/NCCD014/2017,whoflu,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA120261861,0.9988831953751148,NA,NA,OZ333142.1,NA,NA,NA,0,0,2017-12-04T00:00:00Z,2017,RSV-B,15,0.2581988897471611
PP_002UVM5.2,B.D.4.1,2017-08,China,NA,"Wang, F.; Zhao, L.; Jiang, M.; Zhou, X.","Capital Institute of Pediatrics, Laboratory of Virology",Homo sapiens,15225,2024-06-02,PP832945.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9990145841545132,NA,NA,PP832945.1,NA,NA,BJ86673,1,0,2017-08-01T00:00:00Z,2017,RSV-B,31,0.1796053020267749
PP_0027S7C.2,B.D.3,2010-03-15,Kenya,NA,"Agoti, C. N.; Phan, M. V. T.; Munywoki, P. K.; Githinji, G.; Medley, G. F.; Cane, P. A.; Kellam, K.; Cotten, M.; Nokes, D. J.","KEMRI Wellcome Trust Research Collaborative Programme, Epidemiology and Demography Department",Homo sapiens,14998,2018-11-07,MH594381.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9850873735382998,NA,NA,MH594381.1,NA,NA,Kilifi/HH/1907/15-Mar-2010,0,0,2010-03-15T00:00:00Z,2010,RSV-B,109,0.09578262852211514
PP_003ST83.1,B.D.4.1,2015-09-12,New Zealand,NA,"Porter, D. P.; Guo, Y.; Perry, J.; Gossage, D. L.; Watkins, T. R.; Chien, J. W.; Jordan, R.","Gilead Sciences, Inc., Clinical Virology",Homo sapiens,1716,2020-06-29,MT543858.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.1127315727236894,NA,NA,MT543858.1,NA,NA,Subject0192_Day5_F,0,0,2015-09-12T00:00:00Z,2015,RSV-B,11,0.30151134457776363
PP_002U4MW.1,B.D.4.1,2019-04-20,Australia,NA,"Langedijk, A. C.; Lebbink, R. J.; Bont, L. J.; Evers, A.","UMC Utrecht, Paediatric Infectious Diseases",Homo sapiens,15223,2024-04-09,PP377492.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9992116673236106,NA,NA,PP377492.1,NA,NA,610102001,0,0,2019-04-20T00:00:00Z,2019,RSV-B,37,0.1643989873053573
PP_002MEVJ.1,B.D.4.1,2018-04-20,Germany,NA,"Kondgen, S.; Reiche, J.",Robert Koch Insitut,Homo sapiens,15196,2024-02-13,MZ569010.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9967809749047432,NA,NA,MZ569010.1,NA,NA,GER/6059/17-18,0,0,2018-04-20T00:00:00Z,2018,RSV-B,19,0.22941573387056174
PP_0025MRJ.2,B.D.4,2014-01-09,China,NA,"Song, J.; Wang, H.; Ng, T. I.; Cui, A.; Zhu, S.; Huang, Y.; Sun, L.; Yang, Z.; Yu, D.; Yu, P.; Zhang, H.; Zhang, Y.; Xu, W.","National Institute for Viral Disease Control and Prevention, China Center for Disease Control and Prevention, WHO WPRO Measles Regional Reference Lab, Key Laboratory of Medical Virology Ministry of Health",Homo sapiens,1725,2018-12-10,KY296690.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.11332282223098147,NA,NA,KY296690.1,NA,NA,Beijing14-04,0,0,2014-01-09T00:00:00Z,2014,RSV-B,28,0.1889822365046136
PP_002L287.2,B.D.4.1.1,2019-01-20,Russia,NA,"Dubovitskiy, N. A.; Sobolev, I. A.; Kurskaya, O. G.; Sharshov, K. A.; Anoshina, A. V.; Leonova, N. V.; Murashkina, T. A.; Solomatina, M. V.; Derko, A. A.; Saroyan, T. A.; Kabilov, M. R.; Alikina, T. Y.; Shestopalov, A. M.","Federal Research Center of Fundamental and Translational Medicine, Department of Experimental Modeling and Pathogenesis of Infectious Diseases",Homo sapiens,15155,2020-06-03,MT373705.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.995664170279858,NA,NA,MT373705.1,NA,NA,RSVB/Novosibirsk/5019/2019,0,0,2019-01-20T00:00:00Z,2019,RSV-B,8,0.35355339059327373
PP_002M5LB.1,B.D.4.1.1,2020-01-08,Spain,NA,"Lin, G.-L.; Drysdale, S. B.; Snape, M. D.; O'Connor, D.; Brown, A.; MacIntyre-Cockett, G.; Mellado-Gomez, E.; de Cesare, M.; Bonsall, D.; Ansari, M. A.; Oner, D.; Aerssens, J.; Butler, C.; Bont, L.; Openshaw, P.; Martinon-Torres, F.; Nair, H.; Bowden, R.; Golubchik, T.; Pollard, A. J.","Oxford Vaccine Group, Department of Paediatrics, University of Oxford",Homo sapiens,15276,2021-08-18,MZ515638.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,1,NA,NA,MZ515638.1,NA,NA,SE02-0024-V01,0,0,2020-01-08T00:00:00Z,2020,RSV-B,21,0.2182178902359924
PP_003T1NY.2,B.D.E.1,2025-04-02,Slovakia,NA,"Sladecek, T.","Science Park of Comenius University of Bratislava, Ilkovicova 8, 841 04 Bratislava",Homo sapiens,14891,2025-06-21,OZ274116.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118570074,0.9420575482853764,NA,NA,OZ274116.1,ERR15131946,NA,RNA,0,553,2025-04-02T00:00:00Z,2025,RSV-B,10,0.31622776601683794
PP_002NKNR.1,B.D.4.1,2016-04-22,Argentina,"Buenos Aires, Lomas de Zamora","Goya, S.; Lucion, M. F.; Shilts, M. H.; Juarez, M. D. V.; Gentile, A.; Mistchenko, A. S.; Viegas, M.; Das, S. R.","Ricardo Gutierrez Children's Hospital, Virology Laboratory",Homo sapiens,15210,2023-02-11,ON237172.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9990802785442124,NA,NA,ON237172.1,NA,NA,HRSV/B/Argentina/BA-HNRG-208/2016,3,0,2016-04-22T00:00:00Z,2016,RSV-B,47,0.14586499149789456
PP_0031L41.2,B.D.E.1,2022-11-21,Spain,Catalonia,"Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres",Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca,NA,15192,2025-06-30,hRSV/B/Spain/CT-HUVH-957600/2022,"Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain",OPEN,https://pathoplexus.org/about/terms-of-use/open-data,SAMEA118625977,0.99776639075023,NA,NA,OZ279676.1,NA,NA,NA,0,1,2022-11-21T00:00:00Z,2022,RSV-B,178,0.07495316889958614
PP_004C3SJ.1,B.3,2011-04-04,Hong Kong,NA,"Mak, G. C.; Tsang, A. K.; Lai, K. K.; Wong, V. K.; Li, X.; Lo, J. Y.; Mak, G. C. K.; Tsang, A. K. L.; Lai, K. K. S.; Wong, V. K. L.; Lo, J. Y. C.","Public Health Laboratory Centre, Microbiology Division",Homo sapiens,15194,2025-10-31,PX437396.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.9886348705820522,NA,NA,PX437396.1,NA,NA,V11-2227915-Amp,0,146,2011-04-04T00:00:00Z,2011,RSV-B,4,0.5
PP_0025M5R.2,B.D.4,2010,China,NA,"Song, J.; Wang, H.; Ng, T. I.; Cui, A.; Zhu, S.; Huang, Y.; Sun, L.; Yang, Z.; Yu, D.; Yu, P.; Zhang, H.; Zhang, Y.; Xu, W.","National Institute for Viral Disease Control and Prevention, China Center for Disease Control and Prevention, WHO WPRO Measles Regional Reference Lab, Key Laboratory of Medical Virology Ministry of Health",Homo sapiens,1725,2018-12-10,KY296670.1,Automated Ingest from INSDC/NCBI Virus by Loculus,OPEN,https://pathoplexus.org/about/terms-of-use/open-data,NA,0.11332282223098147,NA,NA,KY296670.1,NA,NA,Guangzhou10-08,0,0,2010-01-01T00:00:00Z,2010,RSV-B,34,0.17149858514250882
